	Lat	Lon	ps (cm)
	15.25	81.5	12.020757330501228
	15.25	81.75	11.571026886087836
	15.25	82.0	10.854495276873367
	15.25	82.25	9.59025081400691
	15.25	82.5	8.550479561601518
	15.25	82.75	8.348429830051801
	15.25	83.0	8.80919290909535
	15.25	83.25	9.455253825887965
	15.25	83.5	9.687262988043463
	15.25	83.75	9.21423300018422
	15.25	84.0	8.475189807323972
	15.25	84.25	7.805219295792478
	15.25	84.5	7.334454477759355
	15.25	84.75	7.673497888132019
	15.25	85.0	8.86441211721701
	15.25	85.25	10.116342546537668
	15.25	85.5	10.146520529398579
	15.25	85.75	10.846639123602529
	15.25	86.0	11.052580268738778
	15.25	86.25	11.072062429391673
	15.25	86.5	10.411906455235782
	15.25	86.75	8.452648900563544
	15.25	87.0	5.825228957338691
	15.25	87.25	3.941609845987899
	15.25	87.5	2.8599020783532945
	15.25	87.75	2.403524217121782
	15.25	88.0	2.3957898042166326
	15.25	88.25	2.534540826857904
	15.25	88.5	3.0775995330141703
	15.25	88.75	4.067291444437779
	15.25	89.0	4.842394587492142
	15.25	89.25	4.938708773074618
	15.25	89.5	4.643467445272327
	15.25	89.75	4.639678448958938
	15.25	90.0	4.848950252913676
	15.25	90.25	5.126058503070702
	15.25	90.5	5.309849099653984
	15.25	90.75	5.917367589318825
	15.25	91.0	6.881653072140875
	15.25	91.25	7.843798036395618
	15.25	91.5	8.192543282750613
	15.25	91.75	8.203991865479683
	15.25	92.0	7.416311275799055
	15.25	92.25	5.966757721135771
	15.25	92.5	4.6252676334871605
	15.25	92.75	3.5849844101307538
	15.25	93.0	3.1278641590592713
	15.25	93.25	3.1030498225498144
	15.25	93.5	3.391569612850105
	15.25	93.75	3.6785283676137346
	15.25	94.0	3.8421924552046534
	15.25	94.25	3.962622539390832
	15.25	94.5	4.279125000832316
	15.25	94.75	4.725367573782198
	15.25	95.0	5.199192944607585
	15.25	95.25	5.481425387693694
	15.25	95.5	5.377473253741542
	15.25	95.75	4.959914057072581
	15.25	96.0	4.758916983502346
	15.25	96.25	4.725946753849197
	15.25	96.5	4.439838512570221
	15.25	96.75	4.309919272931472
	15.25	97.0	4.3059813105788605
	15.25	97.25	4.3948541568175825
	15.25	97.5	4.902232505232495
	15.25	97.75	5.746325380813171
	15.25	98.0	5.746325380813171
	15.25	98.25	6.568023905280002
	15.25	98.5	7.118543492494723
	15.25	98.75	7.529908104334952
	15.25	99.0	8.096461774412994
	15.25	99.25	8.61012568111348
	15.25	99.5	9.325048342133677
	15.25	99.75	10.23806578307795
	15.25	100.0	10.817200379980832
	15.25	100.25	11.128687853041495
	15.25	100.5	11.271123125342637
	15.25	100.75	10.92913667991715
	15.25	101.0	10.364004265906726
	15.25	101.25	9.921094308277212
	15.25	101.5	9.427179424435531
	15.25	101.75	8.886674224113266
	15.25	102.0	7.922625660028126
	15.25	102.25	6.498507653995458
	15.25	102.5	5.500006896031284
	15.25	102.75	5.180806194220845
	15.25	103.0	4.859584843158027
	15.25	103.25	4.276737129590792
	15.25	103.5	4.084621469584883
	15.25	103.75	4.297567059298764
	15.25	104.0	4.733972861997241
	15.25	104.25	4.736800811898362
	15.25	104.5	5.1867075490124375
	15.25	104.75	5.523269898501605
	15.25	105.0	5.667530377384042
	15.25	105.25	5.514740285740293
	15.25	105.5	5.375242783803751
	15.25	105.75	5.583398297410491
	15.25	106.0	6.232685975332321
	15.25	106.25	7.541200438798015
	15.25	106.5	9.016219377914517
	15.25	106.75	9.428097214731373
	15.25	107.0	8.785376821389017
	15.25	107.25	8.10484353533134
	15.25	107.5	7.845427892415701
	15.25	107.75	7.464180268960776
	15.25	108.0	6.332037907086696
	15.25	108.25	4.050043167335851
	15.25	108.5	1.9812141809214943
	15.25	108.75	1.2675048807121978
	15.25	109.0	1.0770454845088973
	15.25	109.25	1.103672612745783
	15.25	109.5	1.982275582678024
	15.25	109.75	5.290001938745844
	15.25	110.0	9.07433437650512
	15.25	110.25	10.366376843584153
	15.25	110.5	9.426772328869903
	15.25	110.75	9.426772328869903
	15.25	111.0	8.967076545503419
	15.25	111.25	10.90603844753845
	15.25	111.5	14.336742385400917
	15.25	111.75	16.24331649831656
	15.25	112.0	16.34249269113901
	15.25	112.25	16.52080525425643
	15.25	112.5	17.316363846107805
	15.25	112.75	18.1021794932405
	15.25	113.0	18.555950856621635
	15.25	113.25	17.737696433684306
	15.25	113.5	16.172265124326046
	15.25	113.75	14.723016671882569
	15.25	114.0	13.820489880124068
	15.25	114.25	13.050533365960153
	15.25	114.5	12.462850060703715
	15.25	114.75	12.198914617499995
	15.25	115.0	12.111858331724173
	15.25	115.25	12.250644529229898
	15.25	115.5	12.472799687714293
	15.25	115.75	12.94316940332794
	15.25	116.0	13.77761262149065
	15.25	116.25	14.275717072948801
	15.25	116.5	14.291019040104384
	15.25	116.75	14.465267469243052
	15.25	117.0	14.459875247753274
	15.25	117.25	15.155873458824697
	15.25	117.5	16.515590433005087
	15.25	117.75	18.16782406020216
	15.25	118.0	19.267607990473905
	15.25	118.25	19.10801779384706
	15.25	118.5	18.56864729030584
	15.25	118.75	17.922650709467803
	15.25	119.0	16.937050598270105
	15.25	119.25	16.21800217290462
	15.25	119.5	15.90550805239827
	15.25	119.75	15.825021325094522
	15.25	120.0	15.539298956384325
	15.25	120.25	15.100029272065914
	15.25	120.5	14.87986511234076
	15.25	120.75	15.37612995700807
	15.25	121.0	16.198826011155255
